Address,Rent,Beds,Baths,Type,Area_in_sqft,Rent_per_sqft,Rent_category,Frequency,Furnishing,Purpose,Posted_date,Age_of_listing_in_days,Location,City,Latitude,Longitude
"Mohammed Bin Zayed City, Abu Dhabi",150000,3,4,Villa,3613,41.51674508718517,High,Yearly,Unfurnished,For Rent,2023-10-04,200,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Corniche Area, Abu Dhabi",119999,2,4,Apartment,1650,72.72666666666667,Medium,Yearly,Unfurnished,For Rent,2023-10-11,193,Corniche Area,Abu Dhabi,24.484107,54.35067
"Airport Street, Abu Dhabi",44999,1,1,Apartment,850,52.94,Low,Yearly,Unfurnished,For Rent,2023-09-30,204,Airport Street,Abu Dhabi,24.2577139,55.6334536
"Al Bahia, Abu Dhabi",100000,4,5,Villa,2500,40.0,Medium,Yearly,Unfurnished,For Rent,2024-01-25,87,Al Bahia,Abu Dhabi,24.5140484,54.66308214538901
"Khalifa City, Abu Dhabi",145000,4,4,Villa,15000,9.666666666666666,High,Yearly,Unfurnished,For Rent,2024-03-18,34,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Bel Ghailam Tower, Corniche Road, Abu Dhabi",210000,4,6,Apartment,2993,70.1637153357835,High,Yearly,Unfurnished,For Rent,2024-03-15,37,Corniche Road,Abu Dhabi,24.4767804,54.3205997
"Al Wahdah, Abu Dhabi",27000,0,1,Apartment,800,33.75,Low,Yearly,Unfurnished,For Rent,2024-03-14,38,Al Wahdah,Abu Dhabi,24.4651138,54.3790331
"Al Dana, Al Raha Beach, Abu Dhabi",200000,3,5,Apartment,3192,62.65664160401003,High,Yearly,Unfurnished,For Rent,2024-03-14,38,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Hadeel, Al Raha Beach, Abu Dhabi",75000,1,2,Apartment,915,81.9672131147541,Medium,Yearly,Unfurnished,For Rent,2024-03-14,38,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Shining Towers, Al Khalidiyah, Abu Dhabi",110000,3,4,Apartment,2000,55.0,Medium,Yearly,Unfurnished,For Rent,2024-03-14,38,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"Al Raha Beach, Abu Dhabi",105000,2,3,Apartment,1507,69.6748506967485,Medium,Yearly,Unfurnished,For Rent,2024-03-14,38,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Shabiya 10, Mussafah Community, Mohammed Bin Zayed City, Abu Dhabi",50000,1,1,Apartment,1200,41.66666666666666,Low,Yearly,Unfurnished,For Rent,2024-03-13,39,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Airport Street, Abu Dhabi",72000,3,4,Apartment,1800,40.0,Medium,Yearly,Unfurnished,For Rent,2024-03-13,39,Airport Street,Abu Dhabi,24.2577139,55.6334536
"Al Samha, Abu Dhabi",38000,2,2,Apartment,2410,15.767634854771783,Low,Yearly,Unfurnished,For Rent,2024-03-13,39,Al Samha,Abu Dhabi,24.6774379,54.7531126
"Bay View, Tourist Club Area (TCA), Abu Dhabi",250000,4,5,Apartment,3500,71.42857142857143,High,Yearly,Unfurnished,For Rent,2024-03-13,39,Tourist Club Area (TCA),Abu Dhabi,24.495946,54.381815
"Mohammed Bin Zayed City, Abu Dhabi",160000,6,7,Villa,5244,30.511060259344013,High,Yearly,Unfurnished,For Rent,2024-03-12,40,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Bloom Central Residential, Bloom Central, Al Tibbiya, Abu Dhabi",110000,2,3,Apartment,1650,66.66666666666667,Medium,Yearly,Unfurnished,For Rent,2024-03-12,40,Al Tibbiya,Abu Dhabi,,
"Building 45, Al Reef Downtown, Al Reef, Abu Dhabi",75000,2,3,Apartment,1500,50.0,Medium,Yearly,Unfurnished,For Rent,2024-03-12,40,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Al Nahyan, Abu Dhabi",219999,5,7,Villa,6000,36.6665,High,Yearly,Unfurnished,For Rent,2024-03-12,40,Al Nahyan,Abu Dhabi,24.46446185,54.38683888474424
"Mohammed Bin Zayed City, Abu Dhabi",30000,0,1,Apartment,550,54.54545454545455,Low,Yearly,Furnished,For Rent,2024-03-12,40,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Zone 20, Mohammed Bin Zayed City, Abu Dhabi",27000,0,1,Apartment,400,67.5,Low,Yearly,Unfurnished,For Rent,2024-03-12,40,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Zone 20, Mohammed Bin Zayed City, Abu Dhabi",38000,0,1,Apartment,550,69.0909090909091,Low,Yearly,Furnished,For Rent,2024-03-12,40,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Zone 20, Mohammed Bin Zayed City, Abu Dhabi",31000,0,1,Apartment,650,47.69230769230769,Low,Yearly,Unfurnished,For Rent,2024-03-12,40,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Al Wathba, Abu Dhabi",210000,9,11,Villa,14000,15.0,High,Yearly,Unfurnished,For Rent,2024-03-12,40,Al Wathba,Abu Dhabi,24.2219216,54.7036609
"Al Shamkha, Abu Dhabi",120000,3,6,Villa,5000,24.0,Medium,Yearly,Unfurnished,For Rent,2024-03-11,41,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Al Raha Lofts, Al Raha Beach, Abu Dhabi",130000,3,4,Apartment,1649,78.83565797453002,Medium,Yearly,Furnished,For Rent,2024-03-08,44,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Desert Style, Al Reef Villas, Al Reef, Abu Dhabi",75000,2,3,Villa,1263,59.38242280285036,Medium,Yearly,Unfurnished,For Rent,2024-03-07,45,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Burj Al Shams, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",75000,2,3,Apartment,1225,61.224489795918366,Medium,Yearly,Unfurnished,For Rent,2024-03-06,46,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Al Shamkha, Abu Dhabi",38000,2,2,Apartment,1350,28.14814814814815,Low,Yearly,Unfurnished,For Rent,2024-03-12,40,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Al Shamkha, Abu Dhabi",23000,0,1,Apartment,550,41.81818181818182,Low,Yearly,Unfurnished,For Rent,2024-03-12,40,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Zone 25, Mohammed Bin Zayed City, Abu Dhabi",41000,1,1,Apartment,1100,37.27272727272727,Low,Yearly,Unfurnished,For Rent,2024-03-12,40,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Qaryat Al HIDD, HIDD Al Saadiyat, Saadiyat Island, Abu Dhabi",170000,2,3,Apartment,2614,65.03442999234889,High,Yearly,Unfurnished,For Rent,2024-03-11,41,Saadiyat Island,Abu Dhabi,24.54597235,54.44368803118431
"Al Najda Street, Abu Dhabi",45000,1,1,Apartment,750,60.0,Low,Yearly,Unfurnished,For Rent,2024-03-11,41,Al Najda Street,Abu Dhabi,24.4913003,54.3695437
"Muroor Road, Al Muroor, Abu Dhabi",65000,3,3,Apartment,1750,37.142857142857146,Low,Yearly,Unfurnished,For Rent,2024-03-11,41,Al Muroor,Abu Dhabi,24.476252,54.3726749
"Corniche Area, Abu Dhabi",165000,4,5,Apartment,3900,42.30769230769231,High,Yearly,Unfurnished,For Rent,2024-03-07,45,Corniche Area,Abu Dhabi,24.484107,54.35067
"Meera Shams Tower 2, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",110000,2,2,Apartment,1280,85.9375,Medium,Yearly,Furnished,For Rent,2024-03-07,45,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Muroor Road, Al Muroor, Abu Dhabi",35000,0,1,Apartment,500,70.0,Low,Yearly,Unfurnished,For Rent,2024-01-31,81,Al Muroor,Abu Dhabi,24.476252,54.3726749
"Khalifa City, Abu Dhabi",160000,4,5,Villa,5900,27.11864406779661,High,Yearly,Unfurnished,For Rent,2023-09-12,222,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Al Raha Lofts 1, Al Raha Lofts, Al Raha Beach, Abu Dhabi",99990,2,3,Apartment,1549,64.55132343447386,Medium,Yearly,Furnished,For Rent,2024-03-19,33,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Al Muneera, Al Raha Beach, Abu Dhabi",180000,4,5,Apartment,2150,83.72093023255815,High,Yearly,Unfurnished,For Rent,2023-08-19,246,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Saraya One, Corniche Area, Abu Dhabi",160000,3,5,Apartment,2500,64.0,High,Yearly,Unfurnished,For Rent,2023-12-26,117,Corniche Area,Abu Dhabi,24.484107,54.35067
"Hamdan Street, Abu Dhabi",70000,2,2,Apartment,1000,70.0,Medium,Yearly,Unfurnished,For Rent,2023-10-19,185,Hamdan Street,Abu Dhabi,24.2425603,55.7121184
"Al Rahba, Abu Dhabi",60000,3,3,Apartment,2500,24.0,Low,Yearly,Unfurnished,For Rent,2024-03-13,39,Al Rahba,Abu Dhabi,24.6030114,54.6947478
"Sea Face Tower, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",80000,2,3,Apartment,1350,59.25925925925926,Medium,Yearly,Unfurnished,For Rent,2023-12-23,120,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Marina Bay By DAMAC, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",115000,3,3,Apartment,1656,69.44444444444444,Medium,Yearly,Unfurnished,For Rent,2024-04-04,17,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Silver Wave Tower, Al Mina, Abu Dhabi",150000,4,6,Apartment,3163,47.42333227948151,High,Yearly,Unfurnished,For Rent,2024-04-01,20,Al Mina,Abu Dhabi,24.4889401,54.60062939285031
"Shabiya 10, Mussafah Community, Mohammed Bin Zayed City, Abu Dhabi",55000,2,2,Apartment,2300,23.91304347826087,Low,Yearly,Unfurnished,For Rent,2024-03-26,26,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Marina Heights II, Marina Heights, Marina Square, Al Reem Island, Abu Dhabi",55999,1,2,Apartment,950,58.94631578947369,Low,Yearly,Unfurnished,For Rent,2024-03-22,30,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Mohammed Bin Zayed City, Abu Dhabi",85000,3,4,Apartment,2300,36.95652173913044,Medium,Yearly,Unfurnished,For Rent,2024-03-20,32,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Mohammed Bin Zayed City, Abu Dhabi",30000,0,1,Apartment,850,35.294117647058826,Low,Yearly,Unfurnished,For Rent,2024-03-20,32,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Al Mushrif, Abu Dhabi",36000,0,1,Apartment,900,40.0,Low,Yearly,Unfurnished,For Rent,2024-03-16,36,Al Mushrif,Abu Dhabi,24.44108515,54.38421822124704
"Madinat Al Riyadh, Abu Dhabi",180000,7,11,Villa,12000,15.0,High,Yearly,Unfurnished,For Rent,2024-03-16,36,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"St Regis Residences Block 7, Saadiyat St Regis Residences, Saadiyat Beach, Saadiyat Island, Abu Dhabi",93000,0,1,Apartment,1076,86.43122676579925,Medium,Yearly,Unfurnished,For Rent,2024-03-12,40,Saadiyat Island,Abu Dhabi,24.54597235,54.44368803118431
"Mamsha Al Saadiyat, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",220000,1,2,Apartment,1420,154.92957746478874,High,Yearly,Unfurnished,For Rent,2024-03-11,41,Saadiyat Island,Abu Dhabi,24.54597235,54.44368803118431
"Fairmont Marina Residences, The Marina, Abu Dhabi",180000,1,2,Apartment,1009,178.394449950446,High,Yearly,Furnished,For Rent,2024-03-08,44,The Marina,Abu Dhabi,24.479853,54.319951
"The Gate Tower 3, The Gate Tower, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",135000,3,4,Apartment,1818,74.25742574257426,Medium,Yearly,Unfurnished,For Rent,2024-03-08,44,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Khalifa City, Abu Dhabi",44999,1,1,Apartment,1250,35.9992,Low,Yearly,Unfurnished,For Rent,2024-03-07,45,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"ZADCO Complex, Al Khalidiyah, Abu Dhabi",63000,2,3,Apartment,1250,50.4,Low,Yearly,Unfurnished,For Rent,2024-03-07,45,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"The Gate Tower 3, The Gate Tower, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",129900,3,4,Apartment,1990,65.27638190954774,Medium,Yearly,Unfurnished,For Rent,2024-03-07,45,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Sun Tower, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",145000,2,2,Apartment,1240,116.93548387096774,High,Yearly,Furnished,For Rent,2024-03-06,46,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Etihad Towers, Corniche Road, Abu Dhabi",138000,1,2,Apartment,1270,108.66141732283464,Medium,Yearly,Furnished,For Rent,2024-03-05,47,Corniche Road,Abu Dhabi,24.4767804,54.3205997
"Najmat C10 Tower, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",84000,2,3,Apartment,1346,62.40713224368499,Medium,Yearly,Unfurnished,For Rent,2024-04-01,20,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Al Reef Downtown, Al Reef, Abu Dhabi",95000,3,4,Apartment,1688,56.279620853080566,Medium,Yearly,Unfurnished,For Rent,2023-09-11,223,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Mediterranean Style, Al Reef Villas, Al Reef, Abu Dhabi",150000,5,5,Villa,3750,40.0,High,Yearly,Unfurnished,For Rent,2023-10-31,173,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Mediterranean Style, Al Reef Villas, Al Reef, Abu Dhabi",75000,2,3,Villa,1836,40.849673202614376,Medium,Yearly,Unfurnished,For Rent,2023-10-31,173,Al Reef,Abu Dhabi,24.4664366,54.65689142777212
"Rabdan, Abu Dhabi",190000,6,9,Villa,6000,31.666666666666668,High,Yearly,Unfurnished,For Rent,2024-04-04,17,Rabdan,Abu Dhabi,24.4054839,54.505773076622674
"Electra Street, Abu Dhabi",32000,0,1,Apartment,450,71.11111111111111,Low,Yearly,Unfurnished,For Rent,2024-03-20,32,Electra Street,Abu Dhabi,24.4849713,54.3619673
"Tourist Club Area (TCA), Abu Dhabi",75000,3,4,Apartment,2400,31.25,Medium,Yearly,Unfurnished,For Rent,2024-03-16,36,Tourist Club Area (TCA),Abu Dhabi,24.495946,54.381815
"Al Maryah Island, Abu Dhabi",125000,2,4,Apartment,1650,75.75757575757575,Medium,Yearly,Unfurnished,For Rent,2024-03-14,38,Al Maryah Island,Abu Dhabi,24.502980450000003,54.38997320324428
"Al Shamkha, Abu Dhabi",53000,2,4,Apartment,1500,35.333333333333336,Low,Yearly,Unfurnished,For Rent,2024-03-14,38,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Canal Blossom, Al Raha Beach, Abu Dhabi",100000,2,3,Apartment,2406,41.562759767248544,Medium,Yearly,Unfurnished,For Rent,2024-03-13,39,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Madinat Al Riyadh, Abu Dhabi",45999,2,2,Apartment,1800,25.555,Low,Yearly,Unfurnished,For Rent,2024-03-13,39,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Al Falah City, Abu Dhabi",73000,3,2,Apartment,1650,44.24242424242424,Medium,Yearly,Unfurnished,For Rent,2024-03-13,39,Al Falah City,Abu Dhabi,24.4382768,54.73110858088231
"Khalifa City, Abu Dhabi",170000,5,5,Villa,5600,30.357142857142858,High,Yearly,Unfurnished,For Rent,2024-03-13,39,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Najmat C02 Tower, Najmat Towers, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",160000,3,4,Townhouse,2200,72.72727272727273,High,Yearly,Unfurnished,For Rent,2024-03-13,39,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Noya, Yas Island, Abu Dhabi",250000,4,5,Villa,3395,73.63770250368188,High,Yearly,Unfurnished,For Rent,2024-03-14,38,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Shakhbout City, Abu Dhabi",38000,1,1,Apartment,1150,33.04347826086956,Low,Yearly,Unfurnished,For Rent,2024-03-14,38,Shakhbout City,Abu Dhabi,24.3594999,54.63233435459003
"Shabiya 11, Mussafah Community, Mohammed Bin Zayed City, Abu Dhabi",26000,0,1,Apartment,500,52.0,Low,Yearly,Unfurnished,For Rent,2024-03-14,38,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Khalidiyah Street, Al Khalidiyah, Abu Dhabi",37000,0,1,Apartment,650,56.92307692307692,Low,Yearly,Unfurnished,For Rent,2024-03-13,39,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"Awqaf Tower, Al Khalidiyah, Abu Dhabi",80000,2,3,Apartment,1169,68.43455945252353,Medium,Yearly,Unfurnished,For Rent,2024-03-13,39,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"Shakhbout City, Abu Dhabi",62999,3,3,Apartment,2450,25.71387755102041,Low,Yearly,Unfurnished,For Rent,2024-03-12,40,Shakhbout City,Abu Dhabi,24.3594999,54.63233435459003
"Al Khalidiyah, Abu Dhabi",52000,2,2,Apartment,1300,40.0,Low,Yearly,Unfurnished,For Rent,2024-03-12,40,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"Pearl MAAM Residence, Sheikh Khalifa Bin Zayed Street, Abu Dhabi",117000,2,3,Apartment,1022,114.48140900195696,Medium,Yearly,Furnished,For Rent,2024-03-12,40,Sheikh Khalifa Bin Zayed Street,Abu Dhabi,24.514535,54.3895051
"Airport Street, Abu Dhabi",65000,2,3,Apartment,1300,50.0,Low,Yearly,Unfurnished,For Rent,2024-03-12,40,Airport Street,Abu Dhabi,24.2577139,55.6334536
"Al Shamkha, Abu Dhabi",42000,2,2,Apartment,1800,23.33333333333333,Low,Yearly,Unfurnished,For Rent,2024-03-12,40,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Al Shamkha, Abu Dhabi",150000,5,7,Villa,7500,20.0,High,Yearly,Unfurnished,For Rent,2024-03-12,40,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Al Shamkha, Abu Dhabi",75000,3,4,Apartment,4200,17.857142857142858,Medium,Yearly,Unfurnished,For Rent,2024-03-11,41,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Fairmont Marina Residences, The Marina, Abu Dhabi",160000,1,2,Apartment,1020,156.86274509803923,High,Yearly,Furnished,For Rent,2024-03-11,41,The Marina,Abu Dhabi,24.479853,54.319951
"Muroor Road, Al Muroor, Abu Dhabi",65000,2,2,Apartment,1450,44.82758620689656,Low,Yearly,Unfurnished,For Rent,2024-03-11,41,Al Muroor,Abu Dhabi,24.476252,54.3726749
"Al Muroor, Abu Dhabi",70000,3,3,Apartment,1800,38.888888888888886,Medium,Yearly,Unfurnished,For Rent,2024-03-10,42,Al Muroor,Abu Dhabi,24.476252,54.3726749
"Ansam, Yas Island, Abu Dhabi",185000,3,4,Apartment,2100,88.0952380952381,High,Yearly,Unfurnished,For Rent,2024-03-04,48,Yas Island,Abu Dhabi,24.4940223,54.6073721
"Khalifa City, Abu Dhabi",37000,1,1,Apartment,1000,37.0,Low,Yearly,Unfurnished,For Rent,2024-01-04,108,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Khalifa City, Abu Dhabi",26000,0,1,Apartment,550,47.27272727272727,Low,Yearly,Unfurnished,For Rent,2023-09-13,221,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Tourist Club Area (TCA), Abu Dhabi",68000,3,3,Apartment,1550,43.87096774193548,Medium,Yearly,Unfurnished,For Rent,2024-03-18,34,Tourist Club Area (TCA),Abu Dhabi,24.495946,54.381815
"Corniche Area, Abu Dhabi",155000,4,6,Apartment,2800,55.35714285714285,High,Yearly,Unfurnished,For Rent,2023-09-09,225,Corniche Area,Abu Dhabi,24.484107,54.35067
"Tala Tower, Marina Square, Al Reem Island, Abu Dhabi",78000,1,2,Apartment,1076,72.4907063197026,Medium,Yearly,Furnished,For Rent,2024-03-14,38,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"The Residence Central Park, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",98000,2,3,Apartment,1361,72.00587803085966,Medium,Yearly,Unfurnished,For Rent,2024-03-20,32,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Al Bateen, Abu Dhabi",300000,6,8,Villa,6999,42.86326618088298,High,Yearly,Unfurnished,For Rent,2023-09-03,231,Al Bateen,Abu Dhabi,24.45138385,54.33796581892305
"Khalifa City, Abu Dhabi",45000,2,2,Apartment,1050,42.85714285714285,Low,Yearly,Unfurnished,For Rent,2023-08-31,234,Khalifa City,Abu Dhabi,24.4201314,54.57495352587594
"Al Naseem, Al Bandar, Al Raha Beach, Abu Dhabi",125000,2,3,Apartment,1380,90.57971014492752,Medium,Yearly,Unfurnished,For Rent,2023-10-11,193,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"The Gate Tower 3, The Gate Tower, Shams Gate District, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",120000,3,5,Apartment,1800,66.66666666666667,Medium,Yearly,Unfurnished,For Rent,2024-03-11,41,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Al Qubaisat, Al Mushrif, Abu Dhabi",34999,0,1,Apartment,550,63.63454545454545,Low,Yearly,Unfurnished,For Rent,2023-10-30,174,Al Mushrif,Abu Dhabi,24.44108515,54.38421822124704
"Ajwan Towers, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",142500,2,3,Apartment,2372,60.07588532883643,High,Yearly,Unfurnished,For Rent,2024-03-11,41,Saadiyat Island,Abu Dhabi,24.54597235,54.44368803118431
"Mohamed Bin Zayed Centre, Mohammed Bin Zayed City, Abu Dhabi",95000,3,4,Apartment,2446,38.83892068683565,Medium,Yearly,Unfurnished,For Rent,2024-04-03,18,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Najmat C02 Tower, Najmat Towers, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",62992,1,2,Apartment,900,69.99111111111111,Low,Yearly,Unfurnished,For Rent,2023-12-25,118,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Rihan Heights Towers, Zayed Sports City, Abu Dhabi",125000,2,3,Apartment,1435,87.10801393728222,Medium,Yearly,Unfurnished,For Rent,2024-02-23,58,Zayed Sports City,Abu Dhabi,24.4177935,54.447876
"Azure, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",60000,1,2,Apartment,850,70.58823529411765,Low,Yearly,Unfurnished,For Rent,2023-12-23,120,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Etihad Towers, Corniche Road, Abu Dhabi",123000,2,3,Apartment,1177,104.50297366185217,Medium,Yearly,Unfurnished,For Rent,2024-04-03,18,Corniche Road,Abu Dhabi,24.4767804,54.3205997
"Hamdan Street, Abu Dhabi",75000,2,2,Apartment,1300,57.69230769230769,Medium,Yearly,Unfurnished,For Rent,2024-03-31,21,Hamdan Street,Abu Dhabi,24.2425603,55.7121184
"Zone 22, Mohammed Bin Zayed City, Abu Dhabi",42000,1,1,Apartment,1200,35.0,Low,Yearly,Unfurnished,For Rent,2024-03-21,31,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Al Shamkha, Abu Dhabi",60000,2,2,Apartment,1450,41.37931034482759,Low,Yearly,Unfurnished,For Rent,2024-03-21,31,Al Shamkha,Abu Dhabi,24.3866584,54.7074507
"Marafid Tower, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",65000,1,2,Apartment,1237,52.54648342764754,Low,Yearly,Unfurnished,For Rent,2024-03-20,32,Al Reem Island,Abu Dhabi,24.4935984,54.40784050903402
"Shabiya 09, Mussafah Community, Mohammed Bin Zayed City, Abu Dhabi",40000,1,1,Apartment,1350,29.62962962962963,Low,Yearly,Unfurnished,For Rent,2024-03-17,35,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Tourist Club Area (TCA), Abu Dhabi",68000,3,3,Apartment,2000,34.0,Medium,Yearly,Unfurnished,For Rent,2024-03-17,35,Tourist Club Area (TCA),Abu Dhabi,24.495946,54.381815
"Al Mushrif, Abu Dhabi",47999,1,1,Apartment,393,122.13486005089058,Low,Yearly,Unfurnished,For Rent,2024-03-16,36,Al Mushrif,Abu Dhabi,24.44108515,54.38421822124704
"Madinat Al Riyadh, Abu Dhabi",125000,7,8,Villa,4500,27.77777777777778,Medium,Yearly,Unfurnished,For Rent,2024-03-15,37,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Cornich Al Khalidiyah, Al Khalidiyah, Abu Dhabi",45000,1,1,Apartment,850,52.94117647058823,Low,Yearly,Unfurnished,For Rent,2024-03-14,38,Al Khalidiyah,Abu Dhabi,24.46934445,54.34880593499775
"Madinat Al Riyadh, Abu Dhabi",45000,2,2,Apartment,1500,30.0,Low,Yearly,Unfurnished,For Rent,2024-03-13,39,Madinat Al Riyadh,Abu Dhabi,24.353232,54.749892
"Airport Street, Abu Dhabi",75000,3,4,Apartment,1600,46.875,Medium,Yearly,Unfurnished,For Rent,2024-03-13,39,Airport Street,Abu Dhabi,24.2577139,55.6334536
"Mohammed Bin Zayed City, Abu Dhabi",130000,4,5,Villa,3500,37.142857142857146,Medium,Yearly,Unfurnished,For Rent,2024-03-13,39,Mohammed Bin Zayed City,Abu Dhabi,24.3339589,54.5535564
"Al Dana, Al Raha Beach, Abu Dhabi",96999,2,3,Apartment,1500,64.666,Medium,Yearly,Unfurnished,For Rent,2024-03-13,39,Al Raha Beach,Abu Dhabi,24.48593095,54.60093932996362
"Waterfront Tower A, Waterfront Residential Towers, Tourist Club Area (TCA), Abu Dhabi",300000,4,6,Townhouse,3900,76.92307692307692,High,Yearly,Unfurnished,For Rent,2024-03-13,39,Tourist Club Area (TCA),Abu Dhabi,24.495946,54.381815
"Muroor Road, Al Muroor, Abu Dhabi",90000,3,4,Apartment,2000,45.0,Medium,Yearly,Unfurnished,For Rent,2024-03-13,39,Al Muroor,Abu Dhabi,24.476252,54.3726749
